"episode","steps_mean","steps_lower","steps_upper"
0.0,0.0238107803359,-0.015426441515,0.0630480021868
1.0,0.150833417781,-0.0744636726384,0.3761305082
2.0,0.168464880119,-0.0649232086854,0.401852968923
3.0,0.160026336946,-0.0748425689718,0.394895242865
4.0,0.158491762888,-0.0768031043709,0.393786630146
5.0,0.158720323462,-0.0765081525639,0.393948799487
6.0,0.201652527863,-0.0370262390268,0.440331294754
7.0,0.233129231695,-0.00280886238594,0.469067325775
8.0,0.233506128494,-0.00089259429056,0.467904851279
9.0,0.283345174756,0.0505370164633,0.516153333049
10.0,0.295443318581,0.0648963201885,0.525990316973
11.0,0.284168015872,0.0535102645457,0.514825767199
12.0,0.28830251124,0.0572519550452,0.519353067434
13.0,0.328400687257,0.110316324333,0.546485050182
14.0,0.322295936817,0.102158333205,0.542433540429
15.0,0.337665578858,0.121096422572,0.554234735144
16.0,0.340962201428,0.130080749064,0.551843653793
17.0,0.378177938087,0.187912362422,0.568443513753
18.0,0.388081210559,0.199470972373,0.576691448746
19.0,0.36306124021,0.169020038806,0.557102441613
20.0,0.378680246306,0.189109017724,0.568251474889
21.0,0.348509400034,0.191947818412,0.505070981657
22.0,0.387683864278,0.199248855857,0.576118872699
23.0,0.358427506498,0.165371044102,0.551483968894
24.0,0.334826681995,0.132442450158,0.537210913833
25.0,0.355756800641,0.159691422814,0.551822178467
26.0,0.396772531891,0.206843353624,0.586701710157
27.0,0.360850664862,0.166009842431,0.555691487294
28.0,0.344058293172,0.188683395275,0.49943319107
29.0,0.400464234849,0.221937802928,0.57899066677
30.0,0.344470991005,0.188873149594,0.500068832416
31.0,0.360107442683,0.162765359114,0.557449526253
32.0,0.374881683755,0.180376698064,0.569386669446
33.0,0.391852206207,0.199712396899,0.583992015515
34.0,0.368009280469,0.185999321433,0.550019239505
35.0,0.320786232194,0.114483282056,0.527089182332
36.0,0.370230529342,0.199428795147,0.541032263537
37.0,0.384784294926,0.196439463489,0.573129126363
38.0,0.376940347524,0.191930401697,0.561950293351
39.0,0.387854637074,0.219903207925,0.555806066222
40.0,0.394430459657,0.213348895613,0.575512023701
41.0,0.403182557326,0.220131144805,0.586233969847
42.0,0.389769325628,0.209537157542,0.570001493714
43.0,0.384784989059,0.200337102652,0.569232875466
44.0,0.367118310879,0.198397345409,0.535839276349
45.0,0.397823412512,0.212856240567,0.582790584456
46.0,0.368437145539,0.180490420891,0.556383870188
47.0,0.391003157481,0.208901175096,0.573105139865
48.0,0.359456721684,0.173607374113,0.545306069256
49.0,0.390341114265,0.204816423703,0.575865804826
50.0,0.379193524026,0.193216189249,0.565170858802
51.0,0.404674137324,0.223467699692,0.585880574957
52.0,0.383084626651,0.210991640715,0.555177612588
53.0,0.359125501731,0.17567392433,0.542577079133
54.0,0.380466151326,0.196214833261,0.564717469391
55.0,0.372585397505,0.213259310682,0.531911484327
56.0,0.401062819594,0.220595190793,0.581530448395
57.0,0.386525726424,0.207084009198,0.565967443651
58.0,0.401118662706,0.222406748526,0.579830576886
59.0,0.373073532061,0.185686842578,0.560460221545
60.0,0.302473075567,0.146216254148,0.458729896986
61.0,0.393977282106,0.210336521331,0.57761804288
62.0,0.380208911869,0.197630936087,0.56278688765
63.0,0.417799777305,0.242049681244,0.593549873366
64.0,0.357355367589,0.169001839958,0.545708895219
65.0,0.383803252143,0.223145500014,0.544461004272
66.0,0.395703163334,0.213446497479,0.57795982919
67.0,0.389309361882,0.206642545507,0.571976178258
68.0,0.389028964371,0.211260472979,0.566797455762
69.0,0.386660011308,0.200671430837,0.572648591778
70.0,0.370776182399,0.183924423273,0.557627941525
71.0,0.396896901075,0.219016671999,0.574777130151
72.0,0.320725105248,0.176770626363,0.464679584133
73.0,0.397982402739,0.216363623861,0.579601181618
74.0,0.407392957542,0.228044194982,0.586741720102
75.0,0.403193162051,0.222813384193,0.58357293991
76.0,0.376106135694,0.187819860049,0.564392411338
77.0,0.391628606636,0.207987963942,0.57526924933
78.0,0.384322383626,0.2040803172,0.564564450052
79.0,0.403815001319,0.220277075543,0.587352927095
80.0,0.400922492098,0.219480259318,0.582364724879
81.0,0.333267475364,0.137488984589,0.529045966139
82.0,0.383668069014,0.197250942464,0.570085195563
83.0,0.392622891322,0.20886873585,0.576377046794
84.0,0.37660575798,0.190773034672,0.562438481288
85.0,0.371242374272,0.182351499465,0.560133249079
86.0,0.367119996361,0.196696855748,0.537543136973
87.0,0.364145495345,0.182091252409,0.546199738282
88.0,0.385324479215,0.221172790271,0.549476168159
89.0,0.373500925857,0.21822911239,0.528772739324
90.0,0.397111756059,0.214112102403,0.580111409714
91.0,0.386558470844,0.20557080087,0.567546140818
92.0,0.374840240074,0.212555279077,0.537125201071
93.0,0.390177116751,0.207873156529,0.572481076973
94.0,0.403504323825,0.223840892791,0.58316775486
95.0,0.400497984018,0.22353005182,0.577465916216
96.0,0.391066984202,0.20743129557,0.574702672834
97.0,0.382192534073,0.204999525566,0.55938554258
98.0,0.406874948299,0.227815565099,0.5859343315
99.0,0.393370603017,0.213096679345,0.573644526688
